"y","lag.1","lag.2","lag.3","lag.4","lag.5","lag.6","lag.7","lag.8","lag.9","lag.10","lag.11","lag.12","lag.13","lag.14","lag.15","lag.16","lag.17","lag.18","lag.19","lag.20","lag.21","lag.22","lag.23","lag.24","lag.25","lag.26","lag.27","lag.28","lag.29","lag.30"
0,0,0,0,0,4.25,0,0,13.34,16,22.63,195.72,68.69,15.42,0,0,0,0,0,20.25,15.22,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4.25,0,0,13.34,16,22.63,195.72,68.69,15.42,0,0,0,0,0,20.25,15.22,0,0,0,0,0,0,0,0,0
9.19,0,0,0,0,0,0,4.25,0,0,13.34,16,22.63,195.72,68.69,15.42,0,0,0,0,0,20.25,15.22,0,0,0,0,0,0,0,0
30.74,9.19,0,0,0,0,0,0,4.25,0,0,13.34,16,22.63,195.72,68.69,15.42,0,0,0,0,0,20.25,15.22,0,0,0,0,0,0,0
54.26,30.74,9.19,0,0,0,0,0,0,4.25,0,0,13.34,16,22.63,195.72,68.69,15.42,0,0,0,0,0,20.25,15.22,0,0,0,0,0,0
42.6,54.26,30.74,9.19,0,0,0,0,0,0,4.25,0,0,13.34,16,22.63,195.72,68.69,15.42,0,0,0,0,0,20.25,15.22,0,0,0,0,0
0,42.6,54.26,30.74,9.19,0,0,0,0,0,0,4.25,0,0,13.34,16,22.63,195.72,68.69,15.42,0,0,0,0,0,20.25,15.22,0,0,0,0
0,0,42.6,54.26,30.74,9.19,0,0,0,0,0,0,4.25,0,0,13.34,16,22.63,195.72,68.69,15.42,0,0,0,0,0,20.25,15.22,0,0,0
0,0,0,42.6,54.26,30.74,9.19,0,0,0,0,0,0,4.25,0,0,13.34,16,22.63,195.72,68.69,15.42,0,0,0,0,0,20.25,15.22,0,0
0,0,0,0,42.6,54.26,30.74,9.19,0,0,0,0,0,0,4.25,0,0,13.34,16,22.63,195.72,68.69,15.42,0,0,0,0,0,20.25,15.22,0
0,0,0,0,0,42.6,54.26,30.74,9.19,0,0,0,0,0,0,4.25,0,0,13.34,16,22.63,195.72,68.69,15.42,0,0,0,0,0,20.25,15.22
0,0,0,0,0,0,42.6,54.26,30.74,9.19,0,0,0,0,0,0,4.25,0,0,13.34,16,22.63,195.72,68.69,15.42,0,0,0,0,0,20.25
0,0,0,0,0,0,0,42.6,54.26,30.74,9.19,0,0,0,0,0,0,4.25,0,0,13.34,16,22.63,195.72,68.69,15.42,0,0,0,0,0
0,0,0,0,0,0,0,0,42.6,54.26,30.74,9.19,0,0,0,0,0,0,4.25,0,0,13.34,16,22.63,195.72,68.69,15.42,0,0,0,0
0,0,0,0,0,0,0,0,0,42.6,54.26,30.74,9.19,0,0,0,0,0,0,4.25,0,0,13.34,16,22.63,195.72,68.69,15.42,0,0,0
0,0,0,0,0,0,0,0,0,0,42.6,54.26,30.74,9.19,0,0,0,0,0,0,4.25,0,0,13.34,16,22.63,195.72,68.69,15.42,0,0
0,0,0,0,0,0,0,0,0,0,0,42.6,54.26,30.74,9.19,0,0,0,0,0,0,4.25,0,0,13.34,16,22.63,195.72,68.69,15.42,0
14.98,0,0,0,0,0,0,0,0,0,0,0,42.6,54.26,30.74,9.19,0,0,0,0,0,0,4.25,0,0,13.34,16,22.63,195.72,68.69,15.42
0,14.98,0,0,0,0,0,0,0,0,0,0,0,42.6,54.26,30.74,9.19,0,0,0,0,0,0,4.25,0,0,13.34,16,22.63,195.72,68.69
0,0,14.98,0,0,0,0,0,0,0,0,0,0,0,42.6,54.26,30.74,9.19,0,0,0,0,0,0,4.25,0,0,13.34,16,22.63,195.72
0,0,0,14.98,0,0,0,0,0,0,0,0,0,0,0,42.6,54.26,30.74,9.19,0,0,0,0,0,0,4.25,0,0,13.34,16,22.63
0,0,0,0,14.98,0,0,0,0,0,0,0,0,0,0,0,42.6,54.26,30.74,9.19,0,0,0,0,0,0,4.25,0,0,13.34,16
0,0,0,0,0,14.98,0,0,0,0,0,0,0,0,0,0,0,42.6,54.26,30.74,9.19,0,0,0,0,0,0,4.25,0,0,13.34
0,0,0,0,0,0,14.98,0,0,0,0,0,0,0,0,0,0,0,42.6,54.26,30.74,9.19,0,0,0,0,0,0,4.25,0,0
12.52,0,0,0,0,0,0,14.98,0,0,0,0,0,0,0,0,0,0,0,42.6,54.26,30.74,9.19,0,0,0,0,0,0,4.25,0
0,12.52,0,0,0,0,0,0,14.98,0,0,0,0,0,0,0,0,0,0,0,42.6,54.26,30.74,9.19,0,0,0,0,0,0,4.25
0,0,12.52,0,0,0,0,0,0,14.98,0,0,0,0,0,0,0,0,0,0,0,42.6,54.26,30.74,9.19,0,0,0,0,0,0
0,0,0,12.52,0,0,0,0,0,0,14.98,0,0,0,0,0,0,0,0,0,0,0,42.6,54.26,30.74,9.19,0,0,0,0,0
0,0,0,0,12.52,0,0,0,0,0,0,14.98,0,0,0,0,0,0,0,0,0,0,0,42.6,54.26,30.74,9.19,0,0,0,0
0,0,0,0,0,12.52,0,0,0,0,0,0,14.98,0,0,0,0,0,0,0,0,0,0,0,42.6,54.26,30.74,9.19,0,0,0
0,0,0,0,0,0,12.52,0,0,0,0,0,0,14.98,0,0,0,0,0,0,0,0,0,0,0,42.6,54.26,30.74,9.19,0,0
12.5,0,0,0,0,0,0,12.52,0,0,0,0,0,0,14.98,0,0,0,0,0,0,0,0,0,0,0,42.6,54.26,30.74,9.19,0
0,12.5,0,0,0,0,0,0,12.52,0,0,0,0,0,0,14.98,0,0,0,0,0,0,0,0,0,0,0,42.6,54.26,30.74,9.19
0,0,12.5,0,0,0,0,0,0,12.52,0,0,0,0,0,0,14.98,0,0,0,0,0,0,0,0,0,0,0,42.6,54.26,30.74
0,0,0,12.5,0,0,0,0,0,0,12.52,0,0,0,0,0,0,14.98,0,0,0,0,0,0,0,0,0,0,0,42.6,54.26
11.64,0,0,0,12.5,0,0,0,0,0,0,12.52,0,0,0,0,0,0,14.98,0,0,0,0,0,0,0,0,0,0,0,42.6
10.26,11.64,0,0,0,12.5,0,0,0,0,0,0,12.52,0,0,0,0,0,0,14.98,0,0,0,0,0,0,0,0,0,0,0
0,10.26,11.64,0,0,0,12.5,0,0,0,0,0,0,12.52,0,0,0,0,0,0,14.98,0,0,0,0,0,0,0,0,0,0
15.48,0,10.26,11.64,0,0,0,12.5,0,0,0,0,0,0,12.52,0,0,0,0,0,0,14.98,0,0,0,0,0,0,0,0,0
28.18,15.48,0,10.26,11.64,0,0,0,12.5,0,0,0,0,0,0,12.52,0,0,0,0,0,0,14.98,0,0,0,0,0,0,0,0
0,28.18,15.48,0,10.26,11.64,0,0,0,12.5,0,0,0,0,0,0,12.52,0,0,0,0,0,0,14.98,0,0,0,0,0,0,0
0,0,28.18,15.48,0,10.26,11.64,0,0,0,12.5,0,0,0,0,0,0,12.52,0,0,0,0,0,0,14.98,0,0,0,0,0,0
0,0,0,28.18,15.48,0,10.26,11.64,0,0,0,12.5,0,0,0,0,0,0,12.52,0,0,0,0,0,0,14.98,0,0,0,0,0
0,0,0,0,28.18,15.48,0,10.26,11.64,0,0,0,12.5,0,0,0,0,0,0,12.52,0,0,0,0,0,0,14.98,0,0,0,0
0,0,0,0,0,28.18,15.48,0,10.26,11.64,0,0,0,12.5,0,0,0,0,0,0,12.52,0,0,0,0,0,0,14.98,0,0,0
0,0,0,0,0,0,28.18,15.48,0,10.26,11.64,0,0,0,12.5,0,0,0,0,0,0,12.52,0,0,0,0,0,0,14.98,0,0
0,0,0,0,0,0,0,28.18,15.48,0,10.26,11.64,0,0,0,12.5,0,0,0,0,0,0,12.52,0,0,0,0,0,0,14.98,0
0,0,0,0,0,0,0,0,28.18,15.48,0,10.26,11.64,0,0,0,12.5,0,0,0,0,0,0,12.52,0,0,0,0,0,0,14.98
0,0,0,0,0,0,0,0,0,28.18,15.48,0,10.26,11.64,0,0,0,12.5,0,0,0,0,0,0,12.52,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,28.18,15.48,0,10.26,11.64,0,0,0,12.5,0,0,0,0,0,0,12.52,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,28.18,15.48,0,10.26,11.64,0,0,0,12.5,0,0,0,0,0,0,12.52,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,28.18,15.48,0,10.26,11.64,0,0,0,12.5,0,0,0,0,0,0,12.52,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,28.18,15.48,0,10.26,11.64,0,0,0,12.5,0,0,0,0,0,0,12.52,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.18,15.48,0,10.26,11.64,0,0,0,12.5,0,0,0,0,0,0,12.52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.18,15.48,0,10.26,11.64,0,0,0,12.5,0,0,0,0,0,0,12.52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.18,15.48,0,10.26,11.64,0,0,0,12.5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.18,15.48,0,10.26,11.64,0,0,0,12.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.18,15.48,0,10.26,11.64,0,0,0,12.5,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.18,15.48,0,10.26,11.64,0,0,0,12.5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.18,15.48,0,10.26,11.64,0,0,0,12.5,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.18,15.48,0,10.26,11.64,0,0,0,12.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.18,15.48,0,10.26,11.64,0,0,0,12.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.18,15.48,0,10.26,11.64,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.18,15.48,0,10.26,11.64,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.18,15.48,0,10.26,11.64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.18,15.48,0,10.26,11.64
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.18,15.48,0,10.26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.18,15.48,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.18,15.48
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,9.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,9.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.24,0,0,0,0,9.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.75,118.24,0,0,0,0,9.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.25,90.75,118.24,0,0,0,0,9.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26.25,90.75,118.24,0,0,0,0,9.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,26.25,90.75,118.24,0,0,0,0,9.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,26.25,90.75,118.24,0,0,0,0,9.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.93,0,0,0,26.25,90.75,118.24,0,0,0,0,9.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12.93,0,0,0,26.25,90.75,118.24,0,0,0,0,9.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,12.93,0,0,0,26.25,90.75,118.24,0,0,0,0,9.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,12.93,0,0,0,26.25,90.75,118.24,0,0,0,0,9.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,12.93,0,0,0,26.25,90.75,118.24,0,0,0,0,9.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,12.93,0,0,0,26.25,90.75,118.24,0,0,0,0,9.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,12.93,0,0,0,26.25,90.75,118.24,0,0,0,0,9.07,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,12.93,0,0,0,26.25,90.75,118.24,0,0,0,0,9.07,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,12.93,0,0,0,26.25,90.75,118.24,0,0,0,0,9.07,0,0,0,0,0,0,0,0,0,0,0
5.42,0,0,0,0,0,0,0,0,12.93,0,0,0,26.25,90.75,118.24,0,0,0,0,9.07,0,0,0,0,0,0,0,0,0,0
0,5.42,0,0,0,0,0,0,0,0,12.93,0,0,0,26.25,90.75,118.24,0,0,0,0,9.07,0,0,0,0,0,0,0,0,0
0,0,5.42,0,0,0,0,0,0,0,0,12.93,0,0,0,26.25,90.75,118.24,0,0,0,0,9.07,0,0,0,0,0,0,0,0
0,0,0,5.42,0,0,0,0,0,0,0,0,12.93,0,0,0,26.25,90.75,118.24,0,0,0,0,9.07,0,0,0,0,0,0,0
0,0,0,0,5.42,0,0,0,0,0,0,0,0,12.93,0,0,0,26.25,90.75,118.24,0,0,0,0,9.07,0,0,0,0,0,0
0,0,0,0,0,5.42,0,0,0,0,0,0,0,0,12.93,0,0,0,26.25,90.75,118.24,0,0,0,0,9.07,0,0,0,0,0
0,0,0,0,0,0,5.42,0,0,0,0,0,0,0,0,12.93,0,0,0,26.25,90.75,118.24,0,0,0,0,9.07,0,0,0,0
0,0,0,0,0,0,0,5.42,0,0,0,0,0,0,0,0,12.93,0,0,0,26.25,90.75,118.24,0,0,0,0,9.07,0,0,0
0,0,0,0,0,0,0,0,5.42,0,0,0,0,0,0,0,0,12.93,0,0,0,26.25,90.75,118.24,0,0,0,0,9.07,0,0
0,0,0,0,0,0,0,0,0,5.42,0,0,0,0,0,0,0,0,12.93,0,0,0,26.25,90.75,118.24,0,0,0,0,9.07,0
0,0,0,0,0,0,0,0,0,0,5.42,0,0,0,0,0,0,0,0,12.93,0,0,0,26.25,90.75,118.24,0,0,0,0,9.07
0,0,0,0,0,0,0,0,0,0,0,5.42,0,0,0,0,0,0,0,0,12.93,0,0,0,26.25,90.75,118.24,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,5.42,0,0,0,0,0,0,0,0,12.93,0,0,0,26.25,90.75,118.24,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5.42,0,0,0,0,0,0,0,0,12.93,0,0,0,26.25,90.75,118.24,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42,0,0,0,0,0,0,0,0,12.93,0,0,0,26.25,90.75,118.24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42,0,0,0,0,0,0,0,0,12.93,0,0,0,26.25,90.75,118.24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42,0,0,0,0,0,0,0,0,12.93,0,0,0,26.25,90.75
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42,0,0,0,0,0,0,0,0,12.93,0,0,0,26.25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42,0,0,0,0,0,0,0,0,12.93,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42,0,0,0,0,0,0,0,0,12.93,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42,0,0,0,0,0,0,0,0,12.93,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42,0,0,0,0,0,0,0,0,12.93
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42,0,0,0,0,0
44.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42,0,0,0,0
113.94,44.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42,0,0,0
177.47,113.94,44.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42,0,0
0,177.47,113.94,44.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42,0
0,0,177.47,113.94,44.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42
0,0,0,177.47,113.94,44.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,177.47,113.94,44.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,177.47,113.94,44.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,177.47,113.94,44.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,177.47,113.94,44.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,177.47,113.94,44.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,177.47,113.94,44.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,177.47,113.94,44.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,177.47,113.94,44.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,177.47,113.94,44.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,177.47,113.94,44.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.47,113.94,44.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.47,113.94,44.27,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.47,113.94,44.27,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.47,113.94,44.27,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.47,113.94,44.27,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.47,113.94,44.27,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.47,113.94,44.27,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.47,113.94,44.27,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.47,113.94,44.27,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.47,113.94,44.27,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.47,113.94,44.27,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.47,113.94,44.27,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.47,113.94,44.27,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.47,113.94,44.27,0
6.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.47,113.94,44.27
0,6.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.47,113.94
0,0,6.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.47
0,0,0,6.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.92,0,0,0,0,6.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20.92,0,0,0,0,6.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,20.92,0,0,0,0,6.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,20.92,0,0,0,0,6.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,20.92,0,0,0,0,6.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,20.92,0,0,0,0,6.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,20.92,0,0,0,0,6.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.17,0,0,0,0,0,0,20.92,0,0,0,0,6.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63.28,42.17,0,0,0,0,0,0,20.92,0,0,0,0,6.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,63.28,42.17,0,0,0,0,0,0,20.92,0,0,0,0,6.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.39,0,63.28,42.17,0,0,0,0,0,0,20.92,0,0,0,0,6.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.86,5.39,0,63.28,42.17,0,0,0,0,0,0,20.92,0,0,0,0,6.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.67,68.86,5.39,0,63.28,42.17,0,0,0,0,0,0,20.92,0,0,0,0,6.19,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9.67,68.86,5.39,0,63.28,42.17,0,0,0,0,0,0,20.92,0,0,0,0,6.19,0,0,0,0,0,0,0,0,0,0,0,0
17.47,0,9.67,68.86,5.39,0,63.28,42.17,0,0,0,0,0,0,20.92,0,0,0,0,6.19,0,0,0,0,0,0,0,0,0,0,0
0,17.47,0,9.67,68.86,5.39,0,63.28,42.17,0,0,0,0,0,0,20.92,0,0,0,0,6.19,0,0,0,0,0,0,0,0,0,0
62.92,0,17.47,0,9.67,68.86,5.39,0,63.28,42.17,0,0,0,0,0,0,20.92,0,0,0,0,6.19,0,0,0,0,0,0,0,0,0
